time_period,rainfall,mean_temperature,max_temperature
2013-12-09,8.581911856708757e-07,22.36988538106283,27.712976074218773
2013-12-10,0.0,22.10096130371096,26.56482849121096
2013-12-11,8.52346317969932e-07,22.924208577473962,27.46552429199221
2013-12-12,4.351138045421976e-07,22.81883328755697,27.376000976562523
2013-12-13,1.110434521933712e-05,23.80581944783529,27.99805603027346
2013-12-14,1.9809603656995023e-05,24.091021474202478,27.974206542968773
2013-12-15,0.039745795726673805,22.06549669901534,27.06415710449221
2013-12-16,0.007448130846018586,14.723762766520224,15.964471435546898
2013-12-17,0.00011691451072692871,16.150353368123376,19.374719238281273
2013-12-18,4.351138045421976e-07,15.53794949849447,20.44373474121096
2013-12-19,8.52346317969932e-07,14.918227767944359,19.939614868164085
2013-12-20,8.70227722771233e-07,14.781672414143884,19.733743286132835
2013-12-21,1.7046927496267017e-06,14.340643183390341,19.83283386230471
2013-12-22,1.7174697859445587e-06,15.88733571370443,20.97236022949221
2013-12-23,8.52346317969932e-07,16.503975804646814,22.05445251464846
2013-12-24,4.351138045421976e-07,16.450527445475302,22.016748046875023
2013-12-25,1.7225738702109084e-06,16.880157725016318,21.433023071289085
2013-12-26,4.351138045421976e-07,16.42861900329592,21.787286376953148
2013-12-27,8.52346317969932e-07,15.550772603352868,20.650659179687523
2013-12-28,0.0,15.709560648600302,20.85700378417971
2013-12-29,0.0,16.12653757731124,21.28522644042971
2013-12-30,2.582232411896257e-06,16.663419977823935,22.27283630371096
2013-12-31,1.705428928744368e-06,17.429230626424157,22.63593444824221
2014-01-01,8.564820177525689e-07,18.455199813842796,23.293481445312523
2014-01-02,8.544209890715138e-07,20.274310048421228,26.14069519042971
2014-01-03,1.719134615996154e-06,21.720337168375693,28.095025634765648
2014-01-04,8.642672355563263e-07,20.872230148315452,26.533731079101585
2014-01-05,0.0,20.888096110026083,25.521997070312523
2014-01-06,4.276632239452738e-07,22.11066080729171,27.053979492187523
2014-01-07,3.6171177271171473e-06,22.847870763142907,28.904168701171898
2014-01-08,8.374451567760843e-07,23.654246902465843,29.780908203125023
2014-01-09,4.351138045421976e-07,21.579125976562523,27.255181884765648
2014-01-10,1.2910262512377813e-06,20.40015055338546,25.767572021484398
2014-01-11,2.394472176092677e-09,21.044519042968773,26.51526794433596
2014-01-12,1.2895013696834212e-06,21.15373001098635,27.091104125976585
2014-01-13,4.351138045421976e-07,19.418000793457054,25.676187133789085
2014-01-14,1.2814997489840607e-06,17.32223790486654,22.030923461914085
2014-01-15,2.146327744867449e-06,16.95714912414553,21.671716308593773
2014-01-16,8.94073082235991e-09,17.905152257283532,22.91498718261721
2014-01-17,4.351138045421976e-07,18.38790092468264,24.02472839355471
2014-01-18,0.0,17.940970993042015,23.783303833007835
2014-01-19,4.351138045421976e-07,17.429215367635095,22.23658142089846
2014-01-20,1.7037396560226625e-06,18.774060821533226,24.04334411621096
2014-01-21,1.2961114066456503e-06,17.42007980346682,22.895318603515648
2014-01-22,4.351138045421976e-07,15.65395571390792,21.476434326171898
2014-01-23,3.009307022239227e-06,15.86641337076827,21.51209411621096
2014-01-24,2.5862609618343413e-06,17.845655059814476,24.118554687500023
2014-01-25,8.495123324792075e-07,19.35279808044436,25.861260986328148
2014-01-26,5.684341886080802e-14,20.312941487630212,26.175531005859398
2014-01-27,0.0,20.69222539265951,26.239221191406273
2014-01-28,2.151953594875522e-06,21.258366521199548,27.10621032714846
