time_period,rainfall,mean_temperature,disease_cases,location
2007-03,34.625,24.41,216,Rondonia
2007-04,48.671,24.64,147,Rondonia
2007-05,24.656,23.59,110,Rondonia
2007-06,19.496,22.16,72,Rondonia
2007-07,17.059,22.14,65,Rondonia
2007-08,19.39,21.75,56,Rondonia
2007-09,19.407,23.24,94,Rondonia
2007-10,17.006,25.43,195,Rondonia
2007-11,95.274,26.18,444,Rondonia
2007-12,103.318,24.74,896,Rondonia
2008-01,69.307,25.33,1299,Rondonia
2008-02,128.502,25.15,973,Rondonia
2008-03,138.262,24.29,1180,Rondonia
2008-04,76.882,24.25,930,Rondonia
2008-05,19.117,23.52,216,Rondonia
2008-06,24.606,22.06,54,Rondonia
2008-07,16.189,21.13,19,Rondonia
2008-08,13.818,22.59,16,Rondonia
2008-09,18.642,24.59,17,Rondonia
2008-10,12.958,25.96,32,Rondonia
2008-11,104.736,26.01,116,Rondonia
2008-12,135.279,24.51,399,Rondonia
2009-01,108.069,25.14,700,Rondonia
2009-02,71.863,25.11,900,Rondonia
2009-03,83.18,25.88,1495,Rondonia
2009-04,152.136,24.03,836,Rondonia
2009-05,86.689,22.59,539,Rondonia
2009-06,33.735,22.39,295,Rondonia
2009-07,20.832,22.41,253,Rondonia
2009-08,21.311,22.97,265,Rondonia
2009-09,12.754,25.33,253,Rondonia
2009-10,158.85,25.1,990,Rondonia
2009-11,21.911,25.57,3809,Rondonia
2009-12,88.91,25.68,5041,Rondonia
2010-01,68.578,25.38,9156,Rondonia
2010-02,52.939,26.49,4781,Rondonia
2010-03,162.44,25.39,1581,Rondonia
2010-04,101.385,24.29,795,Rondonia
2010-05,23.267,24.68,326,Rondonia
2010-06,20.83,22.65,162,Rondonia
2010-07,36.163,21.96,77,Rondonia
2010-08,14.592,21.8,77,Rondonia
2010-09,17.078,23.59,68,Rondonia
2010-10,79.581,26.07,152,Rondonia
2010-11,77.05,25.48,586,Rondonia
2010-12,150.964,24.78,1457,Rondonia
2011-01,86.422,24.62,549,Rondonia
2011-02,79.318,25.24,462,Rondonia
2011-03,146.453,24.74,495,Rondonia
2011-04,50.357,24.5,339,Rondonia
2011-05,29.942,23.13,137,Rondonia
2011-06,14.505,22.66,35,Rondonia
2011-07,16.606,21.86,24,Rondonia
2011-08,11.611,23.07,56,Rondonia
2011-09,9.931,23.28,69,Rondonia
2011-10,88.322,24.5,64,Rondonia
2011-11,105.852,23.59,20,Rondonia
2011-12,91.796,24.99,72,Rondonia
2012-01,67.287,25.04,254,Rondonia
2012-02,49.681,24.94,276,Rondonia
2012-03,32.098,26.06,351,Rondonia
2012-04,8.95,26.11,274,Rondonia
2012-05,33.539,24.03,263,Rondonia
2012-06,17.446,23.44,276,Rondonia
2012-07,11.724,22.2,170,Rondonia
2012-08,24.39,21.87,122,Rondonia
2012-09,10.593,24.44,72,Rondonia
2012-10,15.501,25.41,148,Rondonia
2012-11,164.853,24.74,253,Rondonia
2012-12,25.464,26.09,346,Rondonia
2013-01,132.218,25.47,1553,Rondonia
2013-02,17.038,26.23,1894,Rondonia
2013-03,57.308,26.68,1398,Rondonia
2013-04,76.82,24.86,663,Rondonia
2013-05,21.353,24.42,355,Rondonia
2013-06,28.183,23.57,140,Rondonia
2013-07,25.859,22.71,95,Rondonia
2013-08,23.202,22.78,73,Rondonia
2013-09,17.702,24.4,52,Rondonia
2013-10,40.499,25.04,70,Rondonia
2013-11,91.407,25.12,209,Rondonia
2013-12,242.284,24.37,273,Rondonia
2014-01,27.941,25,198,Rondonia
2014-02,58.675,24.94,193,Rondonia
2014-03,74.896,25.07,244,Rondonia
2014-04,71.528,24.71,269,Rondonia
2014-05,25.512,23.84,239,Rondonia
2014-06,25.126,22.78,137,Rondonia
2014-07,32.457,22.23,74,Rondonia
2014-08,14.757,22.48,59,Rondonia
2014-09,12.588,24.33,47,Rondonia
2014-10,27.778,25.05,112,Rondonia
2014-11,139.692,24.59,293,Rondonia
2014-12,122.708,24.23,182,Rondonia
2015-01,24.788,25.71,142,Rondonia
2015-02,87.878,25.06,165,Rondonia
2015-03,58.078,25.7,302,Rondonia
2015-04,86.479,25.27,304,Rondonia
2015-05,47.251,23.64,214,Rondonia
2015-06,30.567,22.73,178,Rondonia
2015-07,24.462,22.55,95,Rondonia
2015-08,18.268,22.5,51,Rondonia
2015-09,6.553,25.37,49,Rondonia
2015-10,19.688,26.46,101,Rondonia
2015-11,45.839,27.36,150,Rondonia
2015-12,20.094,27.47,264,Rondonia
2016-01,357.292,24.58,1024,Rondonia
2016-02,23.35,25.72,1779,Rondonia
2016-03,24.494,26.76,1539,Rondonia
2016-04,13.273,26.27,808,Rondonia
2016-05,18.915,24.9,275,Rondonia
2016-06,20.37,23.58,102,Rondonia
2016-07,18.897,22.56,108,Rondonia
2016-08,17.612,23.52,29,Rondonia
2016-09,30.313,24.52,38,Rondonia
2016-10,48.461,25.62,41,Rondonia
2016-11,96.988,25.48,97,Rondonia
2016-12,64.752,25.86,255,Rondonia
2001-03,187.453,25.36,137,Roraima
2001-04,191.332,24.84,88,Roraima
2001-05,24.919,26.26,129,Roraima
2001-06,48.125,25.46,120,Roraima
2001-07,12.263,26.23,160,Roraima
2001-08,1.46,26.55,270,Roraima
2001-09,4.222,27.54,399,Roraima
2001-10,15.618,27.8,661,Roraima
2001-11,8.773,28.14,467,Roraima
2001-12,33.347,28.35,445,Roraima
2002-01,216.304,25.07,342,Roraima
2002-02,73.532,25.95,224,Roraima
2002-03,199.799,25.27,96,Roraima
2002-04,166.073,25.05,83,Roraima
2002-05,85.285,25.44,68,Roraima
2002-06,39.883,25.27,51,Roraima
2002-07,17.349,26.19,62,Roraima
2002-08,2.404,26.79,41,Roraima
2002-09,2.607,27.29,39,Roraima
2002-10,3.513,28.11,107,Roraima
2002-11,6.862,28.16,85,Roraima
2002-12,30.997,28.1,80,Roraima
2003-01,117.913,26.92,129,Roraima
2003-02,176.196,25.42,111,Roraima
2003-03,226.737,25,40,Roraima
2003-04,139.556,25.28,16,Roraima
2003-05,59.195,25.7,55,Roraima
2003-06,40.175,25.6,126,Roraima
2003-07,4.475,26.36,749,Roraima
2003-08,3.172,27.13,1596,Roraima
2003-09,1.688,27.88,1347,Roraima
2003-10,2.43,28.4,520,Roraima
2003-11,12.282,28.45,213,Roraima
2003-12,33.503,27.9,116,Roraima
2004-01,434.238,25.9,63,Roraima
2004-02,232.555,24.81,44,Roraima
2004-03,133.935,25.29,35,Roraima
2004-04,79.876,26,15,Roraima
2004-05,51.538,25.73,26,Roraima
2004-06,49.186,24.86,15,Roraima
2004-07,25.748,25.13,24,Roraima
2004-08,6.463,26.58,42,Roraima
2004-09,1.387,27.61,70,Roraima
2004-10,2.546,28,67,Roraima
2004-11,5.95,28.13,95,Roraima
2004-12,17.429,28.12,85,Roraima
2005-01,61.055,27.51,90,Roraima
2005-02,71.212,27.35,147,Roraima
2005-03,170.096,26.76,211,Roraima
2005-04,64.462,26.53,196,Roraima
2005-05,78.218,25.86,328,Roraima
2005-06,41.232,25.79,830,Roraima
2005-07,8.688,26.11,364,Roraima
2005-08,2.082,26.85,103,Roraima
2005-09,0.55,27.58,26,Roraima
2005-10,0.859,28.29,19,Roraima
2005-11,3.858,28.62,44,Roraima
2005-12,28.661,28.09,23,Roraima
2006-01,23.166,28.44,27,Roraima
2006-02,118.671,26.5,8,Roraima
2006-03,193.215,25.3,3,Roraima
2006-04,219.026,24.83,15,Roraima
2006-05,94.711,25.03,77,Roraima
2006-06,36.031,25.2,86,Roraima
2006-07,13.648,25.75,118,Roraima
2006-08,3.774,26.64,132,Roraima
2006-09,2.942,27.5,107,Roraima
2006-10,5.192,28.12,125,Roraima
2006-11,6.422,28.05,141,Roraima
2006-12,32.594,27.97,134,Roraima
2007-01,21.441,28.13,144,Roraima
2007-02,232.662,25.47,52,Roraima
2007-03,110.806,25.5,37,Roraima
2007-04,175.505,25.74,58,Roraima
2007-05,44.274,25.67,73,Roraima
2007-06,27.239,25.58,71,Roraima
2007-07,4.775,26.42,143,Roraima
2007-08,1.755,26.4,82,Roraima
2007-09,0.86,27.29,71,Roraima
2007-10,1.226,28.06,57,Roraima
2007-11,5.231,28.27,80,Roraima
2007-12,25.45,27.82,78,Roraima
2008-01,119.581,26.33,97,Roraima
2008-02,81.014,26.25,168,Roraima
2008-03,343.771,24.49,284,Roraima
2008-04,220.612,24.51,496,Roraima
2008-05,109.984,24.66,591,Roraima
2008-06,30.634,24.79,416,Roraima
2008-07,16.233,25.18,448,Roraima
2008-08,9.133,26.21,492,Roraima
2008-09,2.015,27.61,390,Roraima
2008-10,2.002,28.26,248,Roraima
2008-11,3.736,28.23,282,Roraima
2008-12,13.516,28.15,292,Roraima
2009-01,109.332,26.81,640,Roraima
2009-02,161.328,25.24,676,Roraima
2009-03,224.695,24.85,541,Roraima
2009-04,390.14,24.42,244,Roraima
2009-05,280.98,24.2,162,Roraima
2009-06,62.31,24.45,92,Roraima
2009-07,25.119,24.95,148,Roraima
2009-08,28.316,25.74,157,Roraima
2009-09,2.756,26.91,123,Roraima
2009-10,4.797,27.28,75,Roraima
2009-11,5.845,27.73,85,Roraima
2009-12,27.423,27.66,123,Roraima
2010-01,97.259,26.5,139,Roraima
2010-02,50.181,27.71,409,Roraima
2010-03,76.215,27.81,625,Roraima
2010-04,147.025,26.36,905,Roraima
2010-05,40.011,27.39,1266,Roraima
2010-06,41.464,26.13,1880,Roraima
2010-07,8.639,26.62,870,Roraima
2010-08,0.872,26.73,666,Roraima
2010-09,0.561,27.54,314,Roraima
2010-10,62.826,27.64,102,Roraima
2010-11,5.086,28,85,Roraima
2010-12,85.481,26.42,127,Roraima
2011-01,251.513,25.21,157,Roraima
2011-02,195.157,24.94,130,Roraima
2011-03,156.796,24.84,186,Roraima
2011-04,213.006,24.79,127,Roraima
2011-05,149.433,24.77,105,Roraima
2011-06,32.846,25.14,133,Roraima
2011-07,35.853,24.8,147,Roraima
2011-08,17.163,25.95,122,Roraima
2011-09,0.587,26.95,69,Roraima
2011-10,59.067,26.91,76,Roraima
2011-11,13.696,27.25,51,Roraima
2011-12,10.251,27.53,26,Roraima
2012-01,64.201,26.88,146,Roraima
2012-02,116.028,25.89,100,Roraima
2012-03,78.56,26.03,262,Roraima
2012-04,46.668,26.86,177,Roraima
2012-05,30.733,27.15,269,Roraima
2012-06,16.931,26.68,203,Roraima
2012-07,6.862,26.57,163,Roraima
2012-08,0.406,26.81,254,Roraima
2012-09,0.535,27.41,112,Roraima
2012-10,2.275,27.88,62,Roraima
2012-11,3.372,28.08,67,Roraima
2012-12,8.288,28.27,51,Roraima
2013-01,43.228,27.81,51,Roraima
2013-02,65.332,27.83,56,Roraima
2013-03,70.897,27.74,62,Roraima
2013-04,131.058,26.42,63,Roraima
2013-05,80.683,25.84,131,Roraima
2013-06,54.544,25.76,117,Roraima
2013-07,24.142,26.02,108,Roraima
2013-08,3.503,27.27,79,Roraima
2013-09,2.331,27.74,122,Roraima
2013-10,5.751,27.93,84,Roraima
2013-11,23.144,27.48,71,Roraima
2013-12,29.25,27.38,47,Roraima
2014-01,64.533,26.99,89,Roraima
2014-02,99.814,26.15,59,Roraima
2014-03,143.82,25.7,65,Roraima
2014-04,133.708,25.42,73,Roraima
2014-05,88.998,25.45,97,Roraima
2014-06,17.842,26.07,133,Roraima
2014-07,11.688,26.37,133,Roraima
2014-08,1.694,26.74,146,Roraima
2014-09,5.17,27.31,130,Roraima
2014-10,6.246,27.94,96,Roraima
2014-11,15.237,27.64,66,Roraima
2014-12,14.565,27.9,99,Roraima
2015-01,32.387,27.58,103,Roraima
2015-02,109.345,26.65,94,Roraima
2015-03,207.797,25.44,111,Roraima
2015-04,111.4,25.25,113,Roraima
2015-05,33.572,26.74,114,Roraima
2015-06,32.132,26.3,145,Roraima
2015-07,41.072,25.79,147,Roraima
2015-08,1.307,26.83,186,Roraima
2015-09,3.189,27.5,157,Roraima
2015-10,1.983,28.14,42,Roraima
2015-11,3.244,28.25,16,Roraima
2015-12,29.902,28.16,34,Roraima
2016-01,215.97,25.87,12,Roraima
2016-02,90.126,26.3,40,Roraima
2016-03,123.773,27.16,93,Roraima
2016-04,110.677,26.26,28,Roraima
2016-05,56.37,26.76,16,Roraima
2016-06,14.63,26.59,10,Roraima
2016-07,3.715,26.77,17,Roraima
2016-08,1.128,27.19,35,Roraima
2016-09,2.16,27.9,25,Roraima
2016-10,3.302,28.51,20,Roraima
2016-11,3.949,28.75,258,Roraima
2016-12,34.555,27.93,227,Roraima
2001-03,204.394,21.7,1025,SantaCatarina
2001-04,28.811,22.05,1301,SantaCatarina
2001-05,17.228,21.7,474,SantaCatarina
2001-06,0.485,20.42,142,SantaCatarina
2001-07,0.833,20.66,42,SantaCatarina
2001-08,6.994,20.74,7,SantaCatarina
2001-09,39.275,23.07,11,SantaCatarina
2001-10,149.216,22.23,23,SantaCatarina
2001-11,285.97,21.9,16,SantaCatarina
2001-12,203.577,22,15,SantaCatarina
2002-01,280.332,21.85,179,SantaCatarina
2002-02,245.794,21.88,828,SantaCatarina
2002-03,173.425,22.39,2782,SantaCatarina
2002-04,21.087,22.26,3166,SantaCatarina
2002-05,10.113,21.72,2195,SantaCatarina
2002-06,0.183,20.16,859,SantaCatarina
2002-07,2.02,21.24,154,SantaCatarina
2002-08,0.585,22.32,37,SantaCatarina
2002-09,43.56,23.07,24,SantaCatarina
2002-10,30.19,26.22,11,SantaCatarina
2002-11,170.772,23.09,10,SantaCatarina
2002-12,282.934,22.95,19,SantaCatarina
2003-01,227.549,22.3,81,SantaCatarina
2003-02,101.506,22.6,198,SantaCatarina
2003-03,226.085,21.86,272,SantaCatarina
2003-04,64.721,21.85,255,SantaCatarina
2003-05,31.444,20.58,213,SantaCatarina
2003-06,0.264,19.83,88,SantaCatarina
2003-07,0.08,19.19,50,SantaCatarina
2003-08,26.716,21.64,18,SantaCatarina
2003-09,21.69,23.35,2,SantaCatarina
2003-10,52.368,23.41,4,SantaCatarina
2003-11,149.267,22.66,3,SantaCatarina
2003-12,145.656,23.63,5,SantaCatarina
2004-01,442.167,21.47,28,SantaCatarina
2004-02,334.208,21.08,10,SantaCatarina
2004-03,212.217,21.42,36,SantaCatarina
2004-04,138.243,21.2,36,SantaCatarina
2004-05,5.384,21.34,21,SantaCatarina
2004-06,0.628,19.52,9,SantaCatarina
2004-07,2.096,19.07,5,SantaCatarina
2004-08,0.209,21.37,2,SantaCatarina
2004-09,0.102,24.44,1,SantaCatarina
2004-10,91.001,24.55,5,SantaCatarina
2004-11,91.092,23.19,1,SantaCatarina
2004-12,194.856,22.39,7,SantaCatarina
2005-01,244.08,22.23,9,SantaCatarina
2005-02,152.432,22.51,21,SantaCatarina
2005-03,257.548,21.93,28,SantaCatarina
2005-04,41.229,22.29,49,SantaCatarina
2005-05,11.925,20.65,64,SantaCatarina
2005-06,1.349,19.96,93,SantaCatarina
2005-07,1.027,19.41,63,SantaCatarina
2005-08,1.759,21.86,27,SantaCatarina
2005-09,30.37,24.41,15,SantaCatarina
2005-10,38.29,25.98,16,SantaCatarina
2005-11,338.171,21.94,13,SantaCatarina
2005-12,345.458,21.11,8,SantaCatarina
2006-01,138.822,22.58,23,SantaCatarina
2006-02,184.483,22.65,95,SantaCatarina
2006-03,302.161,21.65,1242,SantaCatarina
2006-04,126.04,21.06,1888,SantaCatarina
2006-05,8.798,20.5,795,SantaCatarina
2006-06,0.777,19.24,74,SantaCatarina
2006-07,2.518,19.61,29,SantaCatarina
2006-08,7.469,22.28,17,SantaCatarina
2006-09,60.451,22.92,10,SantaCatarina
2006-10,283.142,21.37,30,SantaCatarina
2006-11,256.449,21.58,20,SantaCatarina
2006-12,272.292,22.23,24,SantaCatarina
2007-01,200.075,22.61,150,SantaCatarina
2007-02,238.797,21.34,307,SantaCatarina
2007-03,38.803,22.61,663,SantaCatarina
2007-04,44.714,22.37,634,SantaCatarina
2007-05,4.027,21.61,318,SantaCatarina
2007-06,1.115,20.26,86,SantaCatarina
2007-07,1.257,21.01,40,SantaCatarina
2007-08,0.025,20.82,28,SantaCatarina
2007-09,0.038,24.09,25,SantaCatarina
2007-10,25.252,25.5,34,SantaCatarina
2007-11,139.384,23.78,27,SantaCatarina
2007-12,230.435,22.15,42,SantaCatarina
2008-01,213.426,22.17,42,SantaCatarina
2008-02,226.742,21.93,97,SantaCatarina
2008-03,228.539,21.26,345,SantaCatarina
2008-04,114.644,21.67,885,SantaCatarina
2008-05,1.506,20.61,416,SantaCatarina
2008-06,0.487,19.89,112,SantaCatarina
2008-07,0.19,19.21,27,SantaCatarina
2008-08,1.239,21.95,20,SantaCatarina
2008-09,44.732,24.1,30,SantaCatarina
2008-10,16.525,25.59,44,SantaCatarina
2008-11,197.332,22.81,29,SantaCatarina
2008-12,301.622,21.27,22,SantaCatarina
2009-01,212.256,22.39,81,SantaCatarina
2009-02,157.574,22.5,128,SantaCatarina
2009-03,179.743,22.72,265,SantaCatarina
2009-04,161.425,21.01,262,SantaCatarina
2009-05,31.306,20.24,131,SantaCatarina
2009-06,5.955,19.89,64,SantaCatarina
2009-07,0.65,21.01,40,SantaCatarina
2009-08,32.46,21.45,21,SantaCatarina
2009-09,69.264,23.38,15,SantaCatarina
2009-10,230.214,22.71,11,SantaCatarina
2009-11,132.69,22.95,94,SantaCatarina
2009-12,289.035,21.83,187,SantaCatarina
2010-01,165.232,22.63,575,SantaCatarina
2010-02,115.172,23.36,1978,SantaCatarina
2010-03,164.029,22.61,5532,SantaCatarina
2010-04,89.414,21.75,1566,SantaCatarina
2010-05,9.223,22.22,536,SantaCatarina
2010-06,1.634,20.27,159,SantaCatarina
2010-07,0.223,20.47,63,SantaCatarina
2010-08,0.027,21.35,35,SantaCatarina
2010-09,8.945,24.53,38,SantaCatarina
2010-10,171.54,23.92,26,SantaCatarina
2010-11,245.442,21.74,26,SantaCatarina
2010-12,276.138,22.31,105,SantaCatarina
2011-01,183.458,21.85,89,SantaCatarina
2011-02,145.293,22.64,113,SantaCatarina
2011-03,247.124,21.45,290,SantaCatarina
2011-04,47.781,21.56,470,SantaCatarina
2011-05,6.005,20.76,376,SantaCatarina
2011-06,1.214,20.42,117,SantaCatarina
2011-07,0.182,20.4,40,SantaCatarina
2011-08,0.027,22.76,38,SantaCatarina
2011-09,2.277,24.16,45,SantaCatarina
2011-10,232.682,21.42,36,SantaCatarina
2011-11,248.709,20.81,13,SantaCatarina
2011-12,332.018,21.35,6,SantaCatarina
2012-01,222.243,21.38,122,SantaCatarina
2012-02,129.432,21.74,180,SantaCatarina
2012-03,166.823,22.35,351,SantaCatarina
2012-04,45.81,22.66,319,SantaCatarina
2012-05,32.903,20.27,339,SantaCatarina
2012-06,4.161,21.01,160,SantaCatarina
2012-07,0.09,20.52,67,SantaCatarina
2012-08,0.631,20.3,38,SantaCatarina
2012-09,10.662,24.28,31,SantaCatarina
2012-10,43.275,24.87,25,SantaCatarina
2012-11,349.861,21.75,21,SantaCatarina
2012-12,109.936,23.64,19,SantaCatarina
2013-01,358.906,21.74,225,SantaCatarina
2013-02,107.764,23.08,949,SantaCatarina
2013-03,205.065,22.66,4576,SantaCatarina
2013-04,110.572,21.16,4764,SantaCatarina
2013-05,15.031,21.21,784,SantaCatarina
2013-06,28.651,20.37,300,SantaCatarina
2013-07,0.545,20.61,95,SantaCatarina
2013-08,0.304,21.73,39,SantaCatarina
2013-09,15.275,23.59,49,SantaCatarina
2013-10,121.775,22.79,26,SantaCatarina
2013-11,212.326,22.45,20,SantaCatarina
2013-12,327.849,21.9,32,SantaCatarina
2014-01,150.713,22.62,125,SantaCatarina
2014-02,127.623,22.3,206,SantaCatarina
2014-03,263.178,21.52,287,SantaCatarina
2014-04,95.54,21.85,862,SantaCatarina
2014-05,5.711,21.08,767,SantaCatarina
2014-06,4.847,20.35,477,SantaCatarina
2014-07,2.2,20.23,101,SantaCatarina
2014-08,0.174,21.8,28,SantaCatarina
2014-09,13.239,24.67,27,SantaCatarina
2014-10,79.947,24.88,39,SantaCatarina
2014-11,218.111,22.43,31,SantaCatarina
2014-12,270.903,21.6,50,SantaCatarina
2015-01,57.487,24.11,399,SantaCatarina
2015-02,180.73,22.33,2377,SantaCatarina
2015-03,228.782,21.79,6958,SantaCatarina
2015-04,165.536,21.72,5688,SantaCatarina
2015-05,38.868,20.21,1899,SantaCatarina
2015-06,1.975,20.09,520,SantaCatarina
2015-07,1.178,20.73,184,SantaCatarina
2015-08,0.102,21.98,96,SantaCatarina
2015-09,24.728,25.45,93,SantaCatarina
2015-10,73.388,26.49,105,SantaCatarina
2015-11,195.375,24.31,277,SantaCatarina
2015-12,103.74,24.26,754,SantaCatarina
2016-01,413.155,21.83,1571,SantaCatarina
2016-02,79.087,23.86,3147,SantaCatarina
2016-03,152.655,23.23,3784,SantaCatarina
2016-04,26.904,24.04,2105,SantaCatarina
2016-05,5.84,22.49,570,SantaCatarina
2016-06,1.637,21.28,89,SantaCatarina
2016-07,0.123,21.77,51,SantaCatarina
2016-08,10.089,22.86,22,SantaCatarina
2016-09,54.828,24.78,27,SantaCatarina
2016-10,89.095,24.34,42,SantaCatarina
2016-11,251.36,22.48,57,SantaCatarina
2016-12,169.712,23.02,69,SantaCatarina
2001-03,93.11,24.72,9142,SaoPaulo
2001-04,59.488,23.84,18809,SaoPaulo
2001-05,85.486,22.13,18073,SaoPaulo
2001-06,29.83,20.38,5939,SaoPaulo
2001-07,24.325,20.15,1105,SaoPaulo
2001-08,38.226,19.92,391,SaoPaulo
2001-09,81.333,20.78,220,SaoPaulo
2001-10,118.181,21.5,185,SaoPaulo
2001-11,327.19,23.28,187,SaoPaulo
2001-12,209.377,23.72,236,SaoPaulo
2002-01,195.294,24.14,2313,SaoPaulo
2002-02,246.474,23.99,8776,SaoPaulo
2002-03,59.52,24.45,13352,SaoPaulo
2002-04,63.08,23.52,10964,SaoPaulo
2002-05,47.768,22.27,6870,SaoPaulo
2002-06,26.616,21.07,2107,SaoPaulo
2002-07,43.898,20.24,371,SaoPaulo
2002-08,26.224,21.27,173,SaoPaulo
2002-09,112.907,20.98,81,SaoPaulo
2002-10,60.332,23.24,91,SaoPaulo
2002-11,111.396,23.55,247,SaoPaulo
2002-12,220.622,24.84,417,SaoPaulo
2003-01,244.922,25.11,2494,SaoPaulo
2003-02,34.083,25.39,3261,SaoPaulo
2003-03,72.908,25.23,5878,SaoPaulo
2003-04,83.878,23.57,3140,SaoPaulo
2003-05,33.341,21.77,1700,SaoPaulo
2003-06,5.414,21.44,455,SaoPaulo
2003-07,26.514,20.15,154,SaoPaulo
2003-08,32.948,20.14,48,SaoPaulo
2003-09,44.368,21.29,39,SaoPaulo
2003-10,68.964,22.22,31,SaoPaulo
2003-11,100.012,23.52,43,SaoPaulo
2003-12,246.1,24.46,269,SaoPaulo
2004-01,264.46,23.38,167,SaoPaulo
2004-02,196.763,23.81,354,SaoPaulo
2004-03,227.205,23.12,555,SaoPaulo
2004-04,166.511,22.53,904,SaoPaulo
2004-05,34.34,21.55,877,SaoPaulo
2004-06,47.292,19.81,202,SaoPaulo
2004-07,52.987,18.9,65,SaoPaulo
2004-08,23.878,19.63,25,SaoPaulo
2004-09,19.714,21.51,24,SaoPaulo
2004-10,107.984,22.34,17,SaoPaulo
2004-11,137.54,23.1,54,SaoPaulo
2004-12,283.325,23.79,63,SaoPaulo
2005-01,245.492,24.57,205,SaoPaulo
2005-02,213.892,24.03,406,SaoPaulo
2005-03,205.957,24.2,953,SaoPaulo
2005-04,53.981,23.58,1468,SaoPaulo
2005-05,62.7,21.81,1350,SaoPaulo
2005-06,64.241,20.39,968,SaoPaulo
2005-07,41.213,19.42,443,SaoPaulo
2005-08,35.593,20.64,177,SaoPaulo
2005-09,67.821,21.35,95,SaoPaulo
2005-10,48.348,23.83,95,SaoPaulo
2005-11,272.854,22.23,216,SaoPaulo
2005-12,242.937,23.09,217,SaoPaulo
2006-01,35.141,24.49,1588,SaoPaulo
2006-02,68.816,26.45,4112,SaoPaulo
2006-03,311.316,24.33,16079,SaoPaulo
2006-04,142.89,22.68,24918,SaoPaulo
2006-05,22.212,20.47,10172,SaoPaulo
2006-06,26.434,19.33,1760,SaoPaulo
2006-07,18.116,19.24,549,SaoPaulo
2006-08,41.41,20.65,316,SaoPaulo
2006-09,79.569,20.62,207,SaoPaulo
2006-10,138.474,21.91,287,SaoPaulo
2006-11,239.074,22.52,471,SaoPaulo
2006-12,294.617,23.46,1062,SaoPaulo
2007-01,176.295,24.74,5296,SaoPaulo
2007-02,181.651,23.83,15241,SaoPaulo
2007-03,35.721,24.75,33629,SaoPaulo
2007-04,112.989,23.52,33655,SaoPaulo
2007-05,33.752,21.03,15347,SaoPaulo
2007-06,11.219,20.12,2519,SaoPaulo
2007-07,22.001,20.45,914,SaoPaulo
2007-08,28.425,19.96,322,SaoPaulo
2007-09,34.734,20.71,383,SaoPaulo
2007-10,36.659,22.98,476,SaoPaulo
2007-11,160.937,23.99,859,SaoPaulo
2007-12,162.539,24.22,1185,SaoPaulo
2008-01,170.271,23.81,978,SaoPaulo
2008-02,181.38,24.47,1186,SaoPaulo
2008-03,167.353,24.14,3123,SaoPaulo
2008-04,96.148,24,4116,SaoPaulo
2008-05,36.745,21.12,1304,SaoPaulo
2008-06,27.99,20.18,447,SaoPaulo
2008-07,20.205,19.11,213,SaoPaulo
2008-08,20.513,21.06,150,SaoPaulo
2008-09,49.022,21.24,130,SaoPaulo
2008-10,62.203,23.31,139,SaoPaulo
2008-11,356.534,22.83,179,SaoPaulo
2008-12,197.099,23.32,349,SaoPaulo
2009-01,260.818,24.36,709,SaoPaulo
2009-02,47.294,24.92,947,SaoPaulo
2009-03,166.768,25.11,2409,SaoPaulo
2009-04,154.679,22.9,2485,SaoPaulo
2009-05,31.88,21.17,1807,SaoPaulo
2009-06,56.989,19.85,527,SaoPaulo
2009-07,31.125,20.34,255,SaoPaulo
2009-08,60.063,20.61,139,SaoPaulo
2009-09,43.283,22.84,119,SaoPaulo
2009-10,326.236,23.17,287,SaoPaulo
2009-11,96.26,24.51,615,SaoPaulo
2009-12,184.165,24.98,1734,SaoPaulo
2010-01,25.181,26.19,10756,SaoPaulo
2010-02,55.423,26.46,34031,SaoPaulo
2010-03,173.808,25.14,63086,SaoPaulo
2010-04,129.662,22.91,50316,SaoPaulo
2010-05,57.231,21.65,26448,SaoPaulo
2010-06,19.907,19.45,4625,SaoPaulo
2010-07,46.063,20.03,1337,SaoPaulo
2010-08,15.071,19.51,657,SaoPaulo
2010-09,37.346,21.46,474,SaoPaulo
2010-10,71.908,22.57,397,SaoPaulo
2010-11,229.273,23.02,604,SaoPaulo
2010-12,227.065,24.6,1591,SaoPaulo
2011-01,74.367,24.73,3866,SaoPaulo
2011-02,65.331,25.32,11970,SaoPaulo
2011-03,279.102,23.72,22978,SaoPaulo
2011-04,153.659,22.92,38512,SaoPaulo
2011-05,31.917,20.4,23531,SaoPaulo
2011-06,18.66,19.7,3446,SaoPaulo
2011-07,27.233,19.34,849,SaoPaulo
2011-08,16.767,20.83,571,SaoPaulo
2011-09,20.373,20.32,692,SaoPaulo
2011-10,145.019,21.82,858,SaoPaulo
2011-11,167.522,21.29,308,SaoPaulo
2011-12,260.242,23.01,330,SaoPaulo
2012-01,132.543,23.7,1723,SaoPaulo
2012-02,30.296,24.31,3035,SaoPaulo
2012-03,93.661,24.22,5924,SaoPaulo
2012-04,48.238,23.59,7392,SaoPaulo
2012-05,83.963,20.78,4599,SaoPaulo
2012-06,31.344,21.24,1926,SaoPaulo
2012-07,24.944,20.21,701,SaoPaulo
2012-08,70.49,19.6,421,SaoPaulo
2012-09,40.448,21.43,304,SaoPaulo
2012-10,31.158,23.01,605,SaoPaulo
