location,time_period,horizon_distance,sample,forecast
LA-BK,201009,1,61,0.7015878239566248
LA-BK,201009,1,62,1.179602608006031
LA-BK,201009,1,63,0.7015878239566248
LA-BK,201009,1,64,1.1637979000876586
LA-BK,201009,1,65,4.438780202800825
LA-BK,201009,1,66,27.94440170731182
LA-BK,201009,1,67,8.812034444878156
LA-BK,201009,1,68,4.047691312302468
LA-BK,201009,1,69,0.6857831160382525
LA-BK,201009,1,70,10.550241793973685
LA-BK,201009,1,71,2.088218052349726
LA-BK,201009,1,72,7.729567213432365
LA-BK,201009,1,73,3.5143600505387584
LA-BK,201009,1,74,3.538067112416317
LA-BK,201009,1,75,11.075670701778208
LA-BK,201009,1,76,1.618105622259506
LA-BK,201009,1,77,4.454584910719198
LA-BK,201009,1,78,40.84692733014755
LA-BK,201009,1,79,1.1717002540468446
LA-BK,201009,1,80,0.7015878239566248
LA-BK,201009,1,81,6.358741692957636
LA-BK,201009,1,82,6.813049415129483
LA-BK,201009,1,83,25.080341810476337
LA-BK,201009,1,84,0.21567068594803257
LA-BK,201009,1,85,2.613646960154249
LA-BK,201009,1,86,0.0
LA-BK,201009,1,87,5.888629262867417
LA-BK,201009,1,88,3.506457696579572
LA-BK,201009,1,89,1.6576173920554371
LA-BK,201009,1,90,23.737096898377402
LA-BK,201009,1,91,1.6576173920554371
LA-BK,201009,1,92,3.0442476204485382
LA-BK,201009,1,93,1.1479931921692863
LA-BK,201009,1,94,3.5143600505387584
LA-BK,201009,1,95,4.972111464564535
LA-BK,201009,1,96,1.1479931921692863
LA-BK,201009,1,97,119.15411549877368
LA-BK,201009,1,98,15.290877864671815
LA-BK,201009,1,99,1.618105622259506
LA-BK,201010,2,0,0.0
LA-BK,201010,2,1,0.0028557752498612476
LA-BK,201010,2,2,0.0
LA-BK,201010,2,3,11.953225376485014
LA-BK,201010,2,4,8.46487951687382
LA-BK,201010,2,5,66.94073025008508
LA-BK,201010,2,6,0.49667526721763966
LA-BK,201010,2,7,10.049068594246576
LA-BK,201010,2,8,4.273379415857772
LA-BK,201010,2,9,15.046453538136898
LA-BK,201010,2,10,3.819071693685924
LA-BK,201010,2,11,0.9509829893894872
LA-BK,201010,2,12,0.0
LA-BK,201010,2,13,22.94756540962135
